,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
120,7.3,0.0,2.1,37.3886303,-5.9953403,2020-01-06,00
121,6.9,0.0,2.0,37.3886303,-5.9953403,2020-01-06,01
122,6.5,0.0,2.0,37.3886303,-5.9953403,2020-01-06,02
123,6.0,0.0,1.8,37.3886303,-5.9953403,2020-01-06,03
124,5.5,0.0,1.7,37.3886303,-5.9953403,2020-01-06,04
125,5.2,0.0,1.9,37.3886303,-5.9953403,2020-01-06,05
126,5.3,0.0,2.0,37.3886303,-5.9953403,2020-01-06,06
127,5.3,0.0,2.2,37.3886303,-5.9953403,2020-01-06,07
128,5.2,0.0,2.1,37.3886303,-5.9953403,2020-01-06,08
129,7.3,0.0,2.2,37.3886303,-5.9953403,2020-01-06,09
130,9.8,0.0,2.1,37.3886303,-5.9953403,2020-01-06,10
131,11.9,0.0,1.9,37.3886303,-5.9953403,2020-01-06,11
132,13.5,0.0,1.9,37.3886303,-5.9953403,2020-01-06,12
133,15.0,0.0,2.5,37.3886303,-5.9953403,2020-01-06,13
134,16.1,0.0,2.3,37.3886303,-5.9953403,2020-01-06,14
135,16.5,0.0,2.0,37.3886303,-5.9953403,2020-01-06,15
136,16.2,0.0,1.3,37.3886303,-5.9953403,2020-01-06,16
137,13.1,0.0,2.1,37.3886303,-5.9953403,2020-01-06,17
138,10.9,0.0,2.4,37.3886303,-5.9953403,2020-01-06,18
139,10.1,0.0,2.3,37.3886303,-5.9953403,2020-01-06,19
140,9.1,0.0,2.1,37.3886303,-5.9953403,2020-01-06,20
141,8.2,0.0,2.0,37.3886303,-5.9953403,2020-01-06,21
142,7.4,0.0,2.1,37.3886303,-5.9953403,2020-01-06,22
143,7.1,0.0,1.9,37.3886303,-5.9953403,2020-01-06,23
144,6.6,0.0,1.9,37.3886303,-5.9953403,2020-01-07,00
145,7.0,0.0,1.9,37.3886303,-5.9953403,2020-01-07,01
146,6.6,0.0,2.0,37.3886303,-5.9953403,2020-01-07,02
147,6.3,0.0,2.1,37.3886303,-5.9953403,2020-01-07,03
148,6.1,0.0,2.2,37.3886303,-5.9953403,2020-01-07,04
149,6.0,0.0,2.5,37.3886303,-5.9953403,2020-01-07,05
150,5.9,0.0,2.5,37.3886303,-5.9953403,2020-01-07,06
151,5.9,0.0,2.4,37.3886303,-5.9953403,2020-01-07,07
152,5.9,0.0,2.6,37.3886303,-5.9953403,2020-01-07,08
153,7.9,0.0,3.2,37.3886303,-5.9953403,2020-01-07,09
154,10.5,0.0,2.9,37.3886303,-5.9953403,2020-01-07,10
155,13.0,0.0,2.5,37.3886303,-5.9953403,2020-01-07,11
156,15.0,0.0,2.5,37.3886303,-5.9953403,2020-01-07,12
157,16.0,0.0,2.4,37.3886303,-5.9953403,2020-01-07,13
158,16.9,0.0,2.3,37.3886303,-5.9953403,2020-01-07,14
159,17.4,0.0,2.1,37.3886303,-5.9953403,2020-01-07,15
160,17.0,0.0,1.3,37.3886303,-5.9953403,2020-01-07,16
161,16.1,0.0,1.3,37.3886303,-5.9953403,2020-01-07,17
162,14.6,0.0,1.3,37.3886303,-5.9953403,2020-01-07,18
163,11.5,0.0,2.0,37.3886303,-5.9953403,2020-01-07,19
164,9.4,0.0,2.1,37.3886303,-5.9953403,2020-01-07,20
165,8.0,0.0,2.0,37.3886303,-5.9953403,2020-01-07,21
166,7.3,0.0,1.8,37.3886303,-5.9953403,2020-01-07,22
167,6.6,0.0,1.8,37.3886303,-5.9953403,2020-01-07,23
168,6.1,0.0,2.1,37.3886303,-5.9953403,2020-01-08,00
169,5.9,0.0,2.1,37.3886303,-5.9953403,2020-01-08,01
170,5.5,0.0,2.1,37.3886303,-5.9953403,2020-01-08,02
171,5.2,0.0,2.1,37.3886303,-5.9953403,2020-01-08,03
172,4.9,0.0,2.1,37.3886303,-5.9953403,2020-01-08,04
173,4.8,0.0,2.1,37.3886303,-5.9953403,2020-01-08,05
