latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
43.5405,-5.8331,313.2,1,1,2021-07-20,1127,Terra,MODIS,58,6.03,300.9,6.7,D,2
37.0716,-6.2227,329.7,1.2,1.1,2021-07-20,1129,Terra,MODIS,74,6.03,310,17.8,D,0
43.5238,-5.7334,324.5,1.2,1.1,2021-07-20,1312,Aqua,MODIS,72,6.03,304.4,20,D,2
43.5197,-5.7406,322.2,1.2,1.1,2021-07-20,1312,Aqua,MODIS,35,6.03,304.7,14.3,D,2
42.2571,-1.5369,315.9,2.4,1.5,2021-07-21,0248,Aqua,MODIS,92,6.03,290.7,51.3,N,0
42.2584,-1.4993,304.2,2.4,1.5,2021-07-21,0248,Aqua,MODIS,12,6.03,290.1,19.3,N,0
42.2508,-1.5092,307.5,2.4,1.5,2021-07-21,0248,Aqua,MODIS,72,6.03,289.5,29,N,0
42.2649,-1.5269,312.4,2.4,1.5,2021-07-21,0248,Aqua,MODIS,85,6.03,290.8,39.3,N,0
42.2619,-1.5323,332.7,2,1.4,2021-07-21,1032,Terra,MODIS,82,6.03,308.4,44.6,D,0
40.887,-4.5315,324.1,2.9,1.6,2021-07-21,1032,Terra,MODIS,68,6.03,307.3,40.3,D,0
40.8886,-4.5251,328.1,2.9,1.6,2021-07-21,1032,Terra,MODIS,75,6.03,307.6,62.2,D,0
42.2639,-1.5628,347,4.2,1.9,2021-07-21,1216,Aqua,MODIS,94,6.03,305,340.3,D,0
42.2449,-1.5508,324.7,4.2,1.9,2021-07-21,1216,Aqua,MODIS,76,6.03,306.4,72.3,D,0
40.5564,0.6341,310.1,3.6,1.8,2021-07-21,1216,Aqua,MODIS,27,6.03,298,45.3,D,3
42.2475,-1.5557,325.8,4.2,1.9,2021-07-21,1216,Aqua,MODIS,78,6.03,306.4,85.3,D,0
42.2612,-1.5579,350.2,4.2,1.9,2021-07-21,1216,Aqua,MODIS,95,6.03,305.5,393.3,D,0
42.2514,-1.5541,343.4,3,1.6,2021-07-21,1354,Aqua,MODIS,90,6.03,311.6,156.7,D,0
42.2669,-1.5641,343.5,3,1.6,2021-07-21,1354,Aqua,MODIS,90,6.03,309.2,161.2,D,0
42.2643,-1.5923,327.7,3,1.6,2021-07-21,1354,Aqua,MODIS,53,6.03,308.3,46.2,D,0
40.7956,-3.7027,338.6,2.2,1.4,2021-07-21,1354,Aqua,MODIS,84,6.03,313.1,71.7,D,0
40.7973,-3.6978,345.3,2.2,1.4,2021-07-21,1354,Aqua,MODIS,90,6.03,313.2,107.7,D,0
42.2662,-1.5562,352.5,3,1.6,2021-07-21,1354,Aqua,MODIS,96,6.03,309.4,252.2,D,0
40.6658,-3.4001,333.8,1,1,2021-07-22,1115,Terra,MODIS,79,6.03,315.4,16,D,0
40.6678,-3.4123,326.6,1,1,2021-07-22,1115,Terra,MODIS,58,6.03,314.4,6.4,D,0
40.4683,-3.6178,331.5,1,1,2021-07-22,1115,Terra,MODIS,72,6.03,312.6,12.2,D,2
41.9713,0.6855,323.5,1.4,1.2,2021-07-22,1115,Terra,MODIS,60,6.03,308.3,16.7,D,0
39.9576,-0.2204,325.7,1.1,1,2021-07-22,1258,Aqua,MODIS,57,6.03,312,9.5,D,2
37.6707,-3.1702,345.1,1.7,1.3,2021-07-22,1258,Aqua,MODIS,88,6.03,322.8,62.4,D,0
42.444,-4.3981,335.3,1.5,1.2,2021-07-22,1259,Aqua,MODIS,83,6.03,312.3,39.5,D,0
42.4546,-4.4018,324.5,1.5,1.2,2021-07-22,1259,Aqua,MODIS,69,6.03,311.6,14.2,D,0
37.0636,-6.199,307.1,1.1,1,2021-07-22,2220,Terra,MODIS,53,6.03,294,6,N,0
37.0546,-6.1967,312.2,1.1,1,2021-07-22,2220,Terra,MODIS,83,6.03,293.5,9.5,N,0
37.0527,-6.2084,305.2,1.1,1,2021-07-22,2220,Terra,MODIS,31,6.03,289,4.8,N,0
42.0711,3.1528,315.4,2.4,1.5,2021-07-22,2221,Terra,MODIS,89,6.03,296.7,41.2,N,0
42.0694,3.124,314.4,2.4,1.5,2021-07-22,2221,Terra,MODIS,89,6.03,297.4,39.9,N,0
42.0764,3.1574,307.2,2.4,1.5,2021-07-22,2221,Terra,MODIS,61,6.03,295.9,21.4,N,0
42.0745,3.1291,315.3,2.4,1.5,2021-07-22,2221,Terra,MODIS,91,6.03,297,44.1,N,0
38.9878,-4.7617,317.9,4.4,1.9,2021-07-23,1021,Terra,MODIS,52,6.03,297.3,49.2,D,0
40.6539,-3.4961,330.2,3.7,1.8,2021-07-23,1158,Terra,MODIS,84,6.03,301.2,120.5,D,0
40.6492,-3.5437,346.4,3.7,1.8,2021-07-23,1158,Terra,MODIS,94,6.03,304,289.4,D,0
40.6645,-3.5367,332.1,3.7,1.8,2021-07-23,1158,Terra,MODIS,85,6.03,304.4,136.1,D,0
40.6385,-3.5029,339.3,3.7,1.8,2021-07-23,1158,Terra,MODIS,90,6.03,299.9,208.2,D,0
40.4243,-3.4375,329.8,1.5,1.2,2021-07-23,1342,Aqua,MODIS,76,6.03,312.9,18.2,D,2
40.4663,-3.4016,310,3.4,1.7,2021-07-23,2126,Terra,MODIS,79,6.03,292.9,54.1,N,2
39.9614,-0.2198,322,1.1,1,2021-07-24,1103,Terra,MODIS,62,6.03,307.2,7.8,D,2
39.9594,-0.2075,322.2,1.1,1,2021-07-24,1103,Terra,MODIS,64,6.03,306.7,8.1,D,2
38.6396,-1.6411,343.2,1,1,2021-07-24,1104,Terra,MODIS,88,6.03,311.8,33.9,D,0
38.6378,-1.6295,340.1,1,1,2021-07-24,1104,Terra,MODIS,85,6.03,312.6,28.5,D,0
38.5013,-1.8664,332.6,2,1.4,2021-07-24,1246,Aqua,MODIS,67,6.03,309,45.3,D,0
38.6439,-1.6373,376,1.9,1.4,2021-07-24,1246,Aqua,MODIS,100,6.03,315,318.4,D,0
38.632,-1.6337,327.6,1.9,1.4,2021-07-24,1246,Aqua,MODIS,68,6.03,313.6,22.5,D,0
37.4437,-6.6173,322.9,4.2,1.9,2021-07-24,1246,Aqua,MODIS,39,6.03,309.5,53.2,D,0
37.432,-6.6623,323.4,4.2,1.9,2021-07-24,1246,Aqua,MODIS,45,6.03,310.2,59.2,D,0
37.4471,-6.6219,327.3,4.2,1.9,2021-07-24,1246,Aqua,MODIS,65,6.03,309.4,95.9,D,0
37.435,-6.6671,325.7,4.2,1.9,2021-07-24,1246,Aqua,MODIS,55,6.03,310.1,81.7,D,0
38.6394,-1.6593,345.3,2,1.4,2021-07-24,1246,Aqua,MODIS,90,6.03,313.1,94.1,D,0
38.4896,-1.8602,338.4,2,1.4,2021-07-24,1246,Aqua,MODIS,84,6.03,311,68.9,D,0
37.4278,-6.627,369.9,3.9,1.8,2021-07-24,1424,Aqua,MODIS,100,6.03,316.5,723.4,D,0
37.4462,-6.679,325.9,3.9,1.8,2021-07-24,1424,Aqua,MODIS,35,6.03,312.6,60.8,D,0
37.4482,-6.6344,380.4,3.9,1.8,2021-07-24,1424,Aqua,MODIS,100,6.03,317.6,1024.2,D,0
37.4315,-6.6326,415.8,3.9,1.8,2021-07-24,1424,Aqua,MODIS,100,6.03,320.9,2523.4,D,0
41.5211,1.4744,365.1,1.3,1.1,2021-07-24,2208,Terra,MODIS,100,6.03,291.2,144.6,N,0
41.5194,1.4593,349.2,1.3,1.1,2021-07-24,2208,Terra,MODIS,100,6.03,289.4,86.5,N,0
37.4326,-6.6369,322.4,1.5,1.2,2021-07-24,2208,Terra,MODIS,100,6.03,297.2,32,N,0
41.5146,1.4142,306.2,1.3,1.1,2021-07-24,2208,Terra,MODIS,41,6.03,278.8,11.5,N,0
41.5162,1.4294,317.6,1.3,1.1,2021-07-24,2208,Terra,MODIS,77,6.03,284.4,22.5,N,0
41.5178,1.4445,326.9,1.3,1.1,2021-07-24,2208,Terra,MODIS,84,6.03,287.5,35,N,0
41.5127,1.4918,358,1.3,1.1,2021-07-24,2208,Terra,MODIS,100,6.03,281.4,117.5,N,0
41.511,1.4765,407.2,1.3,1.1,2021-07-24,2208,Terra,MODIS,100,6.03,298.5,429.7,N,0
41.5094,1.4611,351.8,1.3,1.1,2021-07-24,2208,Terra,MODIS,100,6.03,289.5,95.2,N,0
41.5078,1.4462,323.2,1.3,1.1,2021-07-24,2208,Terra,MODIS,91,6.03,286.2,29.5,N,0
41.5062,1.4314,344,1.3,1.1,2021-07-24,2208,Terra,MODIS,100,6.03,284.8,72,N,0
41.5046,1.4162,318.9,1.3,1.1,2021-07-24,2208,Terra,MODIS,98,6.03,282.4,25.2,N,0
41.5227,1.4897,319,1.3,1.1,2021-07-24,2208,Terra,MODIS,73,6.03,282.3,24.5,N,0
41.5064,1.4902,302.3,1.6,1.3,2021-07-25,0224,Aqua,MODIS,10,6.03,289.3,10,N,0
41.5215,1.4742,307.3,1.6,1.3,2021-07-25,0224,Aqua,MODIS,26,6.03,290.7,15.5,N,0
41.5176,1.4933,314.8,1.6,1.3,2021-07-25,0224,Aqua,MODIS,86,6.03,291.6,27.1,N,0
41.5105,1.4703,308.9,1.6,1.3,2021-07-25,0224,Aqua,MODIS,76,6.03,290.1,18.4,N,0
38.6416,-1.6419,315.8,1.3,1.1,2021-07-25,0225,Aqua,MODIS,92,6.03,293.6,19.3,N,0
38.6317,-1.6447,317.6,1.3,1.1,2021-07-25,0225,Aqua,MODIS,95,6.03,293.4,21.7,N,0
38.6331,-1.6499,310.9,1.3,1.1,2021-07-25,0225,Aqua,MODIS,81,6.03,292.8,14.4,N,0
38.6304,-1.635,307.8,1.3,1.1,2021-07-25,0225,Aqua,MODIS,73,6.03,293.2,11.4,N,0
38.6616,-1.6363,312.1,1.3,1.1,2021-07-25,0225,Aqua,MODIS,84,6.03,292.3,15.7,N,0
38.4664,-1.8168,303.5,1.3,1.1,2021-07-25,0225,Aqua,MODIS,32,6.03,292,6.9,N,0
38.4513,-1.791,309.4,1.3,1.1,2021-07-25,0225,Aqua,MODIS,77,6.03,293.3,12.7,N,0
38.4486,-1.7764,304.7,1.3,1.1,2021-07-25,0225,Aqua,MODIS,61,6.03,293.2,8.7,N,0
38.6714,-1.633,300.9,1.3,1.1,2021-07-25,0225,Aqua,MODIS,30,6.03,290.1,6.4,N,0
38.6516,-1.6392,317.1,1.3,1.1,2021-07-25,0225,Aqua,MODIS,94,6.03,293,21.2,N,0
41.5137,1.4997,341.6,3,1.6,2021-07-25,1007,Terra,MODIS,91,6.03,294.9,204,D,0
41.5135,1.4947,341.7,3,1.6,2021-07-25,1007,Terra,MODIS,91,6.03,295.6,204.9,D,0
41.5053,1.5235,321.5,4.5,1.9,2021-07-25,1145,Terra,MODIS,67,6.03,286.9,162.1,D,0
41.5042,1.518,323.2,4.5,1.9,2021-07-25,1145,Terra,MODIS,46,6.03,286.4,162,D,0
36.7599,-4.9439,331.6,2.6,1.5,2021-07-25,1147,Terra,MODIS,79,6.03,304.5,89.8,D,0
38.6413,-1.6571,346.5,1.2,1.1,2021-07-25,1329,Aqua,MODIS,91,6.03,314.3,46,D,0
38.6658,-1.6408,333.3,1.2,1.1,2021-07-25,1329,Aqua,MODIS,76,6.03,313.2,18.8,D,0
38.6429,-1.6438,341.2,1.2,1.1,2021-07-25,1329,Aqua,MODIS,86,6.03,314.1,33.9,D,0
41.5368,1.4883,303.7,2.5,1.5,2021-07-25,2113,Terra,MODIS,29,6.03,282.5,24.7,N,0
41.524,1.4953,309,2.5,1.5,2021-07-25,2113,Terra,MODIS,75,6.03,287.4,37.9,N,0
41.5268,1.5103,303.3,1.9,1.4,2021-07-26,0128,Aqua,MODIS,54,6.03,287.7,16.4,N,0
41.3806,1.1664,301.4,1,1,2021-07-26,2156,Terra,MODIS,39,6.03,289,4.4,N,0
41.3716,1.1686,309.9,1,1,2021-07-26,2156,Terra,MODIS,79,6.03,289.4,9.9,N,0
38.4369,-2.6346,342.6,1,1,2021-07-27,1317,Aqua,MODIS,87,6.03,312.6,32.9,D,0
41.668,-5.0497,328.6,1,1,2021-07-29,1121,Terra,MODIS,73,6.03,309.2,12.9,D,0
37.3451,-2.1497,322.6,1.2,1.1,2021-07-29,1304,Aqua,MODIS,46,6.03,306.2,7.2,D,2
43.5268,-5.7397,301.6,1.1,1,2021-07-29,2228,Terra,MODIS,43,6.03,287.6,6.4,N,2
40.635,-3.5312,328.8,1.8,1.3,2021-07-30,1348,Aqua,MODIS,65,6.03,313.9,17.1,D,0
37.3991,-5.8928,306.1,4.8,2,2021-07-30,2131,Terra,MODIS,64,6.03,295.4,55.3,N,0
37.4669,-4.3697,356.7,1,1,2021-07-31,1110,Terra,MODIS,98,6.03,310.1,68.4,D,0
37.4685,-4.3808,326.1,1,1,2021-07-31,1110,Terra,MODIS,72,6.03,309.8,14.2,D,0
37.456,-4.3783,368.7,2.5,1.5,2021-07-31,1252,Aqua,MODIS,100,6.03,309.2,381.4,D,0
37.4567,-4.3552,377.8,2.5,1.5,2021-07-31,1252,Aqua,MODIS,100,6.03,304.8,501.4,D,0
37.4504,-4.3829,337.8,2.5,1.5,2021-07-31,1252,Aqua,MODIS,86,6.03,304.1,111.5,D,0
37.4696,-4.3605,356.5,2.5,1.5,2021-07-31,1252,Aqua,MODIS,98,6.03,305.3,255.5,D,0
37.4631,-4.3893,326.2,2.5,1.5,2021-07-31,1252,Aqua,MODIS,73,6.03,306.7,56,D,0
37.462,-4.3511,384.7,2.5,1.5,2021-07-31,1252,Aqua,MODIS,100,6.03,306.8,610.4,D,0
40.3721,-4.3125,303.1,1,1,2021-07-31,2214,Terra,MODIS,53,6.03,291.3,6.2,N,0
39.2124,-5.8221,308.6,1.1,1,2021-07-31,2214,Terra,MODIS,75,6.03,291.5,9.9,N,0
39.2144,-5.8098,322.4,1.1,1,2021-07-31,2214,Terra,MODIS,100,6.03,293.1,23,N,0
27.6471,-18.0016,312.8,3.7,1.8,2021-08-01,1511,Aqua,MODIS,25,6.03,301.6,62.5,D,3
41.4982,1.9034,323.5,1.1,1,2021-08-02,1056,Terra,MODIS,61,6.03,307,10.2,D,2
40.262,-3.7483,328.7,1,1,2021-08-03,1323,Aqua,MODIS,72,6.03,310,7.1,D,2
38.8405,-6.9902,328,2,1.4,2021-08-04,1406,Aqua,MODIS,62,6.03,307.2,26.6,D,0
41.2144,-5.091,313.4,1.8,1.3,2021-08-04,2150,Terra,MODIS,87,6.03,288.3,32.4,N,0
41.7681,0.7754,325.1,1,1,2021-08-04,2150,Terra,MODIS,100,6.03,290.2,24.5,N,0
41.7699,0.7874,307.3,1,1,2021-08-04,2150,Terra,MODIS,71,6.03,289.6,8.5,N,0
41.2101,-5.1117,306.2,1.8,1.3,2021-08-04,2150,Terra,MODIS,67,6.03,288.1,20.6,N,0
41.7736,0.788,314.9,1,1,2021-08-05,0205,Aqua,MODIS,90,6.03,288.6,15,N,0
41.7755,0.776,304,1,1,2021-08-05,0205,Aqua,MODIS,58,6.03,287.6,7.2,N,0
41.2155,-5.0813,300.8,1.4,1.2,2021-08-05,0206,Aqua,MODIS,34,6.03,285.2,9.8,N,0
41.2172,-5.0973,320.3,1.4,1.2,2021-08-05,0206,Aqua,MODIS,100,6.03,286.4,32.1,N,0
41.3136,-6.1934,339.6,1.1,1,2021-08-05,1127,Terra,MODIS,87,6.03,311.5,27.2,D,0
41.2128,-5.0956,333.5,1.1,1.1,2021-08-05,1127,Terra,MODIS,80,6.03,308.7,23.7,D,0
43.5239,-5.7287,316.6,1,1,2021-08-05,1127,Terra,MODIS,39,6.03,301,7.7,D,2
41.3227,-6.1909,330.6,1.1,1,2021-08-05,1127,Terra,MODIS,78,6.03,310.8,13.4,D,0
43.54,-5.8289,311.8,1,1,2021-08-05,1127,Terra,MODIS,44,6.03,298.5,6.4,D,2
38.6031,-5.7845,336.6,1.5,1.2,2021-08-05,1311,Aqua,MODIS,78,6.03,316.1,32,D,0
38.6064,-5.7672,402.5,1.5,1.2,2021-08-05,1311,Aqua,MODIS,100,6.03,317.3,445.4,D,0
41.2083,-5.0981,332.6,1.2,1.1,2021-08-05,1311,Aqua,MODIS,76,6.03,310.4,22.4,D,0
41.7659,0.7716,326,1.1,1,2021-08-05,1311,Aqua,MODIS,42,6.03,308.9,11.5,D,0
38.6087,-5.7731,392,1.5,1.2,2021-08-05,1311,Aqua,MODIS,100,6.03,320.9,337.9,D,0
38.612,-5.7565,354.2,1.5,1.2,2021-08-05,1311,Aqua,MODIS,96,6.03,312.8,91.8,D,0
38.6137,-5.7875,331,1.5,1.2,2021-08-05,1311,Aqua,MODIS,57,6.03,314,17.7,D,0
38.6169,-5.7707,359.9,1.5,1.2,2021-08-05,1311,Aqua,MODIS,99,6.03,318.2,118,D,0
43.5235,-5.7342,316.4,1.2,1.1,2021-08-05,1312,Aqua,MODIS,56,6.03,301.5,10.3,D,2
36.746,-2.6757,309.1,1.4,1.2,2021-08-05,2232,Terra,MODIS,75,6.03,295.2,11.9,N,0
36.7415,-2.6691,305.5,1.4,1.2,2021-08-05,2232,Terra,MODIS,30,6.03,294.6,7.2,N,0
40.4354,-4.5167,335.5,2.6,1.6,2021-08-06,2138,Terra,MODIS,100,6.03,293.8,151.1,N,0
40.4563,-4.4901,319.9,2.6,1.6,2021-08-06,2138,Terra,MODIS,99,6.03,291.6,72.9,N,0
40.4499,-4.5176,324,2.6,1.6,2021-08-06,2138,Terra,MODIS,100,6.03,290.4,91,N,0
40.4421,-4.4882,320,2.6,1.6,2021-08-06,2138,Terra,MODIS,99,6.03,293.2,73.5,N,0
40.4309,-4.4934,333.6,1.8,1.3,2021-08-07,0154,Aqua,MODIS,100,6.03,288.7,84.4,N,0
40.4326,-4.5136,308.6,1.8,1.3,2021-08-07,0154,Aqua,MODIS,75,6.03,273,24.3,N,0
36.2201,-5.337,383.4,1.8,1.3,2021-08-07,0155,Aqua,MODIS,100,6.03,298.9,395.2,N,0
36.2264,-5.3429,389.3,1.8,1.3,2021-08-07,0155,Aqua,MODIS,100,6.03,299.7,459.6,N,0
36.2218,-5.3565,349.8,1.8,1.3,2021-08-07,0155,Aqua,MODIS,100,6.03,294.8,145.2,N,0
43.5396,-5.8296,314.4,1,1,2021-08-07,1114,Terra,MODIS,72,6.03,297.8,9.4,D,2
37.2971,-5.5413,332.7,1,1,2021-08-07,1116,Terra,MODIS,76,6.03,317.8,11.3,D,0
39.2309,-5.7815,326.2,2.2,1.4,2021-08-07,1259,Aqua,MODIS,72,6.03,309.6,29.8,D,0
38.2696,-1.5598,309.8,1.2,1.1,2021-08-07,2220,Terra,MODIS,78,6.03,294.1,9.7,N,0
38.9175,-2.0335,324.7,1.1,1.1,2021-08-07,2220,Terra,MODIS,100,6.03,289.6,28.5,N,0
38.2584,-1.5713,310.1,1.2,1.1,2021-08-07,2220,Terra,MODIS,79,6.03,294.3,9.5,N,0
38.2681,-1.5732,312.1,1.2,1.1,2021-08-07,2220,Terra,MODIS,84,6.03,294.3,11.8,N,0
40.1149,-6.725,321.6,1,1,2021-08-07,2220,Terra,MODIS,100,6.03,294.5,20.5,N,0
38.26,-1.5579,313.1,1.2,1.1,2021-08-07,2220,Terra,MODIS,86,6.03,294.8,12.6,N,0
38.9191,-2.0203,364.1,1.2,1.1,2021-08-07,2220,Terra,MODIS,100,6.03,292.8,121.3,N,0
40.1057,-6.7292,306,1,1,2021-08-07,2220,Terra,MODIS,67,6.03,293.4,6.8,N,0
37.704,-4.2781,310.1,1,1,2021-08-07,2220,Terra,MODIS,79,6.03,294.6,8.2,N,0
41.3501,-4.7601,311.9,1,1,2021-08-07,2221,Terra,MODIS,84,6.03,287,13.1,N,0
41.3517,-4.7481,311.1,1,1,2021-08-07,2221,Terra,MODIS,82,6.03,287,12.7,N,0
38.9204,-2.0181,328.9,1.8,1.3,2021-08-08,0237,Aqua,MODIS,100,6.03,287.6,70.5,N,0
43.5434,-5.8395,312.1,1.3,1.1,2021-08-09,1102,Terra,MODIS,69,6.03,298.3,10.1,D,2
43.5416,-5.8228,312.8,1.3,1.1,2021-08-09,1102,Terra,MODIS,70,6.03,296.4,11.4,D,0
37.3374,-7.0762,324.5,4.5,1.9,2021-08-09,1246,Aqua,MODIS,74,6.03,297.9,119.8,D,0
37.3365,-7.0728,324.3,4.5,1.9,2021-08-09,1246,Aqua,MODIS,72,6.03,297.8,108.9,D,0
40.4336,-4.5201,338,2.6,1.5,2021-08-09,1247,Aqua,MODIS,75,6.03,314,111.9,D,0
40.428,-4.5152,333.8,2.6,1.5,2021-08-09,1247,Aqua,MODIS,71,6.03,313.7,87.5,D,0
40.4215,-4.5434,345.4,2.6,1.5,2021-08-09,1247,Aqua,MODIS,79,6.03,306.3,169.6,D,0
37.8405,-4.2976,331.3,1,1,2021-08-10,1329,Aqua,MODIS,73,6.03,309.8,9.7,D,0
41.2198,0.3378,369.3,1.2,1.1,2021-08-12,1317,Aqua,MODIS,75,6.03,317.4,117.6,D,0
41.2214,0.3514,363.4,1.2,1.1,2021-08-12,1317,Aqua,MODIS,75,6.03,313.8,96.3,D,0
42.47,-6.9225,300.4,1.2,1.1,2021-08-12,2239,Terra,MODIS,25,6.03,290.2,6,N,0
42.4683,-6.9382,305.1,1.2,1.1,2021-08-12,2239,Terra,MODIS,63,6.03,291.7,9.5,N,0
42.4798,-6.9248,303.8,1.2,1.1,2021-08-12,2239,Terra,MODIS,50,6.03,289.7,8,N,0
42.478,-6.9407,311.7,1.2,1.1,2021-08-12,2239,Terra,MODIS,83,6.03,290.3,15.2,N,0
42.4779,-6.9081,326.2,1.4,1.2,2021-08-13,0254,Aqua,MODIS,100,6.03,288.6,44.1,N,0
42.4814,-6.926,350.1,1.4,1.2,2021-08-13,0254,Aqua,MODIS,100,6.03,290.4,109.7,N,0
42.4711,-6.9299,304.2,1.4,1.2,2021-08-13,0254,Aqua,MODIS,59,6.03,289.3,13,N,0
39.6585,-7.5195,370.7,1.5,1.2,2021-08-13,1400,Aqua,MODIS,87,6.03,315.2,182.9,D,0
39.6602,-7.5017,373.5,1.5,1.2,2021-08-13,1400,Aqua,MODIS,75,6.03,312.9,202,D,0
39.4937,-6.3747,332.4,1.8,1.3,2021-08-13,1400,Aqua,MODIS,68,6.03,313.2,23,D,0
40.4716,-5.0081,433,1,1,2021-08-14,1121,Terra,MODIS,100,6.03,323.8,533.4,D,0
40.4736,-5.02,372.1,1,1,2021-08-14,1121,Terra,MODIS,100,6.03,315.6,112.6,D,0
40.4628,-5.0039,410.5,1,1,2021-08-14,1121,Terra,MODIS,100,6.03,321.2,322.9,D,0
40.4647,-5.0158,449.8,1,1,2021-08-14,1121,Terra,MODIS,100,6.03,338.9,736.8,D,0
40.4557,-5.0181,366.5,1,1,2021-08-14,1121,Terra,MODIS,100,6.03,317.5,91.9,D,0
40.4685,-5.0201,354,1.5,1.2,2021-08-14,1305,Aqua,MODIS,71,6.03,311.9,98.6,D,0
40.4545,-5.0342,356.1,1.5,1.2,2021-08-14,1305,Aqua,MODIS,98,6.03,315.4,106,D,0
40.458,-5.0163,400.4,1.5,1.2,2021-08-14,1305,Aqua,MODIS,100,6.03,324.1,431.1,D,0
40.4615,-4.9986,380.4,1.5,1.2,2021-08-14,1305,Aqua,MODIS,100,6.03,308,252.2,D,0
40.4721,-5.0016,365.1,1.5,1.2,2021-08-14,1305,Aqua,MODIS,100,6.03,300.7,154,D,0
40.4635,-5.0043,336.9,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,293.1,41.2,N,0
40.4636,-4.9275,313.6,1.1,1,2021-08-14,2226,Terra,MODIS,63,6.03,292.1,9.7,N,0
40.4621,-4.9399,322.6,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,291.8,18.6,N,0
40.4605,-4.9523,401.8,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,304.3,287.7,N,0
40.459,-4.9647,380.2,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,299,166.6,N,0
40.4667,-4.9028,302.2,1.1,1,2021-08-14,2226,Terra,MODIS,25,6.03,289.7,2.4,N,0
40.4758,-4.9051,375.4,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,298.4,146,N,0
40.4743,-4.9175,432.2,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,319.9,556.8,N,0
40.1545,-5.3426,308.8,1,1,2021-08-14,2226,Terra,MODIS,62,6.03,298.1,5.7,N,0
40.4957,-4.9727,324.9,1.1,1,2021-08-14,2226,Terra,MODIS,97,6.03,295,20.1,N,0
40.4973,-4.9604,413.2,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,307.2,371.5,N,0
40.4989,-4.9476,425,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,309.5,479.8,N,0
40.4819,-5.0079,343.2,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,295.3,51.5,N,0
40.4834,-4.9961,379,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,304.1,160.6,N,0
40.4849,-4.9838,360.2,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,302,90.3,N,0
40.4865,-4.9713,347.7,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,299.9,57.5,N,0
40.488,-4.9588,370.6,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,304.7,124.6,N,0
40.4896,-4.946,348.2,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,297.5,58.8,N,0
40.4727,-5.0063,315.2,1.1,1,2021-08-14,2226,Terra,MODIS,52,6.03,294.2,12.8,N,0
40.4804,-4.9443,325.9,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,292.6,21.7,N,0
40.4819,-4.932,347.8,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,295.9,57.3,N,0
40.4835,-4.9196,387.9,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,307.6,203,N,0
40.485,-4.9073,419.3,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,314.6,427.1,N,0
40.4728,-4.9298,355.9,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,302.9,78.4,N,0
40.4865,-4.8949,351.3,1.1,1,2021-08-14,2226,Terra,MODIS,100,6.03,295.2,68.8,N,0
40.4652,-4.9151,316.1,1.1,1,2021-08-14,2226,Terra,MODIS,92,6.03,292.4,12.8,N,0
40.4651,-4.9917,323.6,1.1,1,2021-08-14,2226,Terra,MODIS,99,6.03,292.9,21.4,N,0
40.4697,-4.9547,315.6,1.1,1,2021-08-14,2226,Terra,MODIS,55,6.03,293.5,10.4,N,0
40.4712,-4.9422,318.3,1.1,1,2021-08-14,2226,Terra,MODIS,64,6.03,293.9,12.4,N,0
38.8181,-5.9101,312.7,1,1,2021-08-14,2226,Terra,MODIS,79,6.03,296,10.1,N,0
43.0493,-6.128,300.2,1,1,2021-08-14,2227,Terra,MODIS,22,6.03,284,6.4,N,0
40.536,-4.8967,314.5,1.4,1.2,2021-08-15,0242,Aqua,MODIS,54,6.03,292.7,15.4,N,0
40.5331,-4.8814,312.4,1.4,1.2,2021-08-15,0242,Aqua,MODIS,48,6.03,292.9,12.7,N,0
40.532,-4.9322,321.1,1.4,1.2,2021-08-15,0242,Aqua,MODIS,100,6.03,293.2,25.2,N,0
40.529,-4.9169,391.1,1.4,1.2,2021-08-15,0242,Aqua,MODIS,100,6.03,303.2,327.3,N,0
40.5259,-4.9007,379.5,1.4,1.2,2021-08-15,0242,Aqua,MODIS,100,6.03,300.7,242.3,N,0
40.5229,-4.8851,348.4,1.4,1.2,2021-08-15,0242,Aqua,MODIS,100,6.03,294.7,88.8,N,0
40.5198,-4.8689,318.6,1.4,1.2,2021-08-15,0242,Aqua,MODIS,73,6.03,293.4,20.9,N,0
