latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.0337,-1.6811,336.7,3.3,1.7,2022-06-18,1228,Aqua,MODIS,87,6.03,307.8,136.3,D,0
42.0302,-1.6829,335.1,3.3,1.7,2022-06-18,1228,Aqua,MODIS,86,6.03,308,122.2,D,0
42.1788,-1.5462,377.3,3.2,1.7,2022-06-18,1228,Aqua,MODIS,100,6.03,311.9,684.2,D,0
42.1694,-1.5833,338.5,3.2,1.7,2022-06-18,1228,Aqua,MODIS,88,6.03,309,138.8,D,0
42.1766,-1.5524,379,3.2,1.7,2022-06-18,1228,Aqua,MODIS,100,6.03,312.5,723.4,D,0
42.6485,-1.5599,329.8,4.1,1.9,2022-06-18,1406,Aqua,MODIS,82,6.03,302.4,141.9,D,0
42.6535,-1.5693,322.9,4.1,1.9,2022-06-18,1406,Aqua,MODIS,69,6.03,302.2,83.2,D,0
42.6796,-1.8086,367.3,4,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,307.9,693.6,D,0
42.6979,-1.7624,324.3,4,1.9,2022-06-18,1406,Aqua,MODIS,76,6.03,304.8,71.4,D,0
42.6963,-1.8104,328.7,4,1.9,2022-06-18,1406,Aqua,MODIS,81,6.03,304.6,108.9,D,0
42.7146,-1.7648,387.9,4,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,307.3,1306.3,D,0
42.7129,-1.8128,375.3,4,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,306.5,900.3,D,0
42.7313,-1.768,341.3,4,1.9,2022-06-18,1406,Aqua,MODIS,90,6.03,301.3,247,D,0
42.7296,-1.8163,332.1,4,1.9,2022-06-18,1406,Aqua,MODIS,84,6.03,301.6,142.7,D,0
42.6678,-1.7646,350.4,4,1.9,2022-06-18,1406,Aqua,MODIS,95,6.03,308,372,D,0
42.6846,-1.7649,343.1,4,1.9,2022-06-18,1406,Aqua,MODIS,91,6.03,306.1,267.2,D,0
42.6832,-1.8131,367,4,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,307.8,690.2,D,0
42.1871,-1.5964,379.1,4.1,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,312.6,1011.4,D,0
42.1746,-1.5499,345.8,4.1,1.9,2022-06-18,1406,Aqua,MODIS,92,6.03,310.9,289.8,D,0
42.1732,-1.5986,327.6,4.1,1.9,2022-06-18,1406,Aqua,MODIS,65,6.03,309.3,78.1,D,0
42.1915,-1.5518,378.3,4.1,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,311.4,995,D,0
42.19,-1.6013,369.2,4.1,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,312,738.7,D,0
42.6812,-1.7606,336.3,4,1.9,2022-06-18,1406,Aqua,MODIS,87,6.03,306.2,180.8,D,0
42.6644,-1.7607,353.5,4,1.9,2022-06-18,1406,Aqua,MODIS,97,6.03,308,423.7,D,0
41.1998,-6.3118,345.1,2.1,1.4,2022-06-18,1406,Aqua,MODIS,79,6.03,305.3,110.5,D,0
41.1978,-6.3369,331.4,2.1,1.4,2022-06-18,1406,Aqua,MODIS,76,6.03,303.3,48.9,D,0
41.1998,-6.3171,350.1,2.1,1.4,2022-06-18,1406,Aqua,MODIS,82,6.03,305.4,140,D,0
41.198,-6.3421,322.3,2.1,1.4,2022-06-18,1406,Aqua,MODIS,58,6.03,302.8,18,D,0
42.1703,-1.5937,325.9,4.1,1.9,2022-06-18,1406,Aqua,MODIS,44,6.03,309,62,D,0
42.1889,-1.5464,376.3,4.1,1.9,2022-06-18,1406,Aqua,MODIS,100,6.03,311.7,932.4,D,0
42.7013,-1.7669,326,4,1.9,2022-06-18,1407,Aqua,MODIS,76,6.03,304.9,85.1,D,0
42.718,-1.7695,395,4,1.9,2022-06-18,1407,Aqua,MODIS,100,6.03,307.2,1578.1,D,0
42.7166,-1.8174,369.9,4,1.9,2022-06-18,1407,Aqua,MODIS,100,6.03,306.1,764.5,D,0
42.6425,-6.161,323.3,2.2,1.4,2022-06-18,1407,Aqua,MODIS,79,6.03,294.7,49.8,D,0
42.9906,-2.1447,317,3.8,1.8,2022-06-18,1407,Aqua,MODIS,64,6.03,305,41.8,D,0
41.9584,0.9462,304.9,1.1,1,2022-06-18,2154,Terra,MODIS,60,6.03,293.6,6,N,0
41.9346,0.9592,380.1,1.1,1,2022-06-18,2154,Terra,MODIS,100,6.03,300,170.4,N,0
41.9239,0.9491,319.8,1.1,1,2022-06-18,2154,Terra,MODIS,99,6.03,296.4,16.8,N,0
41.9255,0.962,341.6,1.1,1,2022-06-18,2154,Terra,MODIS,100,6.03,299.3,49.3,N,0
40.4973,-3.6851,315.7,1.1,1.1,2022-06-18,2154,Terra,MODIS,92,6.03,297.1,12.4,N,2
39.7529,-5.2753,304.5,1.3,1.2,2022-06-18,2154,Terra,MODIS,57,6.03,293.9,6.4,N,0
39.7457,-5.2565,304.4,1.3,1.1,2022-06-18,2154,Terra,MODIS,60,6.03,294,6.5,N,0
41.9331,0.9465,367.1,1.1,1,2022-06-18,2154,Terra,MODIS,100,6.03,300.7,117.1,N,0
42.2146,-1.6398,312.1,1,1,2022-06-18,2154,Terra,MODIS,67,6.03,270.7,9.3,N,0
42.1931,-1.597,316.8,1,1,2022-06-18,2154,Terra,MODIS,69,6.03,288.9,12.5,N,0
42.1822,-1.5446,301.5,1,1,2022-06-18,2154,Terra,MODIS,22,6.03,287.2,2.8,N,0
42.6629,-1.5403,301.5,1,1,2022-06-18,2155,Terra,MODIS,42,6.03,268.8,6.7,N,0
42.6612,-1.5523,308.6,1,1,2022-06-18,2155,Terra,MODIS,75,6.03,266.3,11.2,N,0
42.5894,-2.1573,339.2,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,294.8,49.7,N,0
42.5878,-2.1435,328.8,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,294,31.6,N,0
42.5861,-2.1298,305.2,1.1,1.1,2022-06-19,0205,Aqua,MODIS,41,6.03,292.7,5.9,N,0
42.5255,-1.7112,304,1.1,1,2022-06-19,0205,Aqua,MODIS,58,6.03,292.8,4.9,N,0
42.5056,-1.5515,323.7,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,294.8,21.5,N,0
42.504,-1.5383,380,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,300.9,172.1,N,0
42.5023,-1.525,340.7,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,295.8,48.5,N,0
42.498,-1.5671,334.5,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,295.4,37.1,N,0
42.4964,-1.5538,360.1,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,299.3,95.8,N,0
42.4947,-1.5405,337.5,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,296.4,41.9,N,0
42.493,-1.5272,330.9,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,294.9,31.7,N,0
42.4871,-1.556,308,1.1,1,2022-06-19,0205,Aqua,MODIS,73,6.03,294.2,7,N,0
42.4854,-1.5427,317.5,1.1,1,2022-06-19,0205,Aqua,MODIS,95,6.03,294,15.4,N,0
41.9302,0.955,304.4,1,1,2022-06-19,0205,Aqua,MODIS,52,6.03,293.7,5.4,N,0
41.9284,0.9669,334.6,1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,296.4,34.9,N,0
42.2147,-1.6628,317.3,1.1,1,2022-06-19,0205,Aqua,MODIS,95,6.03,294.6,15.9,N,0
42.2106,-1.6706,304.6,1.1,1,2022-06-19,0205,Aqua,MODIS,61,6.03,292.8,6.1,N,0
42.209,-1.6574,308.1,1.1,1,2022-06-19,0205,Aqua,MODIS,73,6.03,293.7,8.6,N,0
42.1913,-1.5937,305.2,1.1,1,2022-06-19,0205,Aqua,MODIS,63,6.03,293.7,5.9,N,0
41.9307,-6.149,304.8,1.8,1.3,2022-06-19,0205,Aqua,MODIS,60,6.03,284,19.5,N,0
41.9109,-6.1945,301.2,1.8,1.3,2022-06-19,0205,Aqua,MODIS,17,6.03,284.2,15,N,0
42.8532,-1.6731,307.4,1.1,1.1,2022-06-19,0205,Aqua,MODIS,71,6.03,294.6,6.8,N,0
43.0034,-2.1434,302.3,1.2,1.1,2022-06-19,0205,Aqua,MODIS,48,6.03,288.3,7.3,N,0
43.0053,-2.1366,306.1,1.2,1.1,2022-06-19,0205,Aqua,MODIS,67,6.03,288.1,9.5,N,0
42.6879,-1.8205,312.7,1.1,1.1,2022-06-19,0205,Aqua,MODIS,86,6.03,294.2,11.5,N,0
42.5956,-2.1277,309,1.1,1.1,2022-06-19,0205,Aqua,MODIS,76,6.03,292.5,9.3,N,0
42.6432,-1.5403,308.8,1.1,1,2022-06-19,0205,Aqua,MODIS,76,6.03,292.9,8.6,N,0
42.7081,-1.7822,339.9,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,295.6,48.4,N,0
42.7147,-1.8366,328.4,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,296.5,26.9,N,0
42.7163,-1.85,343.4,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,298,54.1,N,0
42.7179,-1.8633,308.7,1.1,1.1,2022-06-19,0205,Aqua,MODIS,48,6.03,293.3,7.6,N,0
42.7241,-1.8343,337.5,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,298,41.4,N,0
42.7258,-1.848,383.7,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,305.1,195.3,N,0
42.7274,-1.8611,326.4,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,295.7,24.9,N,0
42.7352,-1.8459,393.6,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,306.8,253.4,N,0
42.7368,-1.859,395.5,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,306.7,266.5,N,0
42.7384,-1.8721,364.7,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,297.8,115.2,N,0
42.7461,-1.8564,306,1.1,1.1,2022-06-19,0205,Aqua,MODIS,54,6.03,293.6,5.2,N,0
42.7064,-1.7687,313,1.1,1.1,2022-06-19,0205,Aqua,MODIS,86,6.03,294.4,11.2,N,0
42.6782,-1.5394,315.1,1.1,1,2022-06-19,0205,Aqua,MODIS,90,6.03,292.4,13.7,N,0
42.7069,-1.8519,336.6,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,296.3,41.2,N,0
42.7053,-1.8387,337.2,1.1,1.1,2022-06-19,0205,Aqua,MODIS,100,6.03,297.3,42.3,N,0
42.7036,-1.8251,309,1.1,1.1,2022-06-19,0205,Aqua,MODIS,45,6.03,294.9,6.7,N,0
42.6689,-1.5416,312.4,1.1,1,2022-06-19,0205,Aqua,MODIS,85,6.03,292.3,11.2,N,0
42.6926,-1.8137,314.2,1.1,1.1,2022-06-19,0205,Aqua,MODIS,89,6.03,293.9,11.6,N,0
42.6596,-1.544,326.2,1.1,1,2022-06-19,0205,Aqua,MODIS,100,6.03,292.9,25.6,N,0
38.4934,-0.4902,309.9,1,1,2022-06-19,0206,Aqua,MODIS,79,6.03,291.4,9.4,N,0
42.7553,-1.8756,326.4,2.2,1.4,2022-06-19,1131,Terra,MODIS,71,6.03,299.4,50.5,D,0
41.2174,-1.3075,325,2.6,1.6,2022-06-19,1131,Terra,MODIS,76,6.03,306.4,52.9,D,0
41.231,-1.303,321.9,2.6,1.6,2022-06-19,1131,Terra,MODIS,67,6.03,304.8,39.4,D,0
41.2225,-1.3007,329.2,2.6,1.6,2022-06-19,1131,Terra,MODIS,81,6.03,306.2,76.1,D,0
42.5868,-2.1489,333.7,2.2,1.4,2022-06-19,1131,Terra,MODIS,86,6.03,305.7,74.1,D,0
42.5925,-2.174,319.6,2.1,1.4,2022-06-19,1131,Terra,MODIS,35,6.03,304.1,24.3,D,0
42.4876,-1.5322,326.1,2.3,1.5,2022-06-19,1131,Terra,MODIS,77,6.03,305.9,48.8,D,0
42.4944,-1.501,316.9,2.4,1.5,2022-06-19,1131,Terra,MODIS,41,6.03,302.4,19.5,D,0
42.5005,-1.5276,349.7,2.3,1.5,2022-06-19,1131,Terra,MODIS,95,6.03,307.8,176.6,D,0
42.5065,-1.554,330.1,2.3,1.5,2022-06-19,1131,Terra,MODIS,82,6.03,309.7,61,D,0
42.5126,-1.5805,322.1,2.3,1.5,2022-06-19,1131,Terra,MODIS,73,6.03,305.8,30,D,0
42.5072,-1.4959,331.6,2.4,1.5,2022-06-19,1131,Terra,MODIS,80,6.03,303.5,71.6,D,0
42.5134,-1.5229,357.6,2.3,1.5,2022-06-19,1131,Terra,MODIS,99,6.03,309.3,235.8,D,0
42.5194,-1.5491,349,2.3,1.5,2022-06-19,1131,Terra,MODIS,95,6.03,309.9,161.7,D,0
42.5255,-1.576,357.1,2.3,1.5,2022-06-19,1131,Terra,MODIS,98,6.03,307.6,229.6,D,0
42.4964,-1.5229,352.9,2.3,1.5,2022-06-19,1131,Terra,MODIS,97,6.03,306.1,196.5,D,0
42.5026,-1.5491,337.3,2.3,1.5,2022-06-19,1131,Terra,MODIS,88,6.03,309.4,91.3,D,0
42.5029,-1.4909,326.2,2.4,1.5,2022-06-19,1131,Terra,MODIS,70,6.03,302.4,49.3,D,0
42.5093,-1.5183,361.4,2.3,1.5,2022-06-19,1131,Terra,MODIS,100,6.03,307.7,273.2,D,0
42.5154,-1.5445,334.1,2.3,1.5,2022-06-19,1131,Terra,MODIS,74,6.03,309.8,73.9,D,0
42.5216,-1.571,346.5,2.3,1.5,2022-06-19,1131,Terra,MODIS,94,6.03,307.4,148.6,D,0
42.5222,-1.5135,377.4,2.3,1.5,2022-06-19,1131,Terra,MODIS,94,6.03,308.1,463.1,D,0
42.5283,-1.5396,375,2.3,1.5,2022-06-19,1131,Terra,MODIS,94,6.03,304.9,424.8,D,0
42.5346,-1.5666,416,2.3,1.5,2022-06-19,1131,Terra,MODIS,94,6.03,313.2,1215.1,D,0
42.5411,-1.5948,354.6,2.3,1.5,2022-06-19,1131,Terra,MODIS,97,6.03,303.3,213.8,D,0
42.5351,-1.5086,364.1,2.3,1.5,2022-06-19,1131,Terra,MODIS,94,6.03,299.2,309.6,D,0
42.5476,-1.5628,404.7,2.3,1.5,2022-06-19,1131,Terra,MODIS,94,6.03,300.4,943.1,D,0
42.5538,-1.5896,380,2.3,1.5,2022-06-19,1131,Terra,MODIS,100,6.03,302.8,495.1,D,0
42.7488,-1.8468,355.7,2.2,1.4,2022-06-19,1131,Terra,MODIS,98,6.03,302.6,208.7,D,0
42.7466,-1.84,349.5,2.2,1.4,2022-06-19,1131,Terra,MODIS,95,6.03,302.9,163.7,D,0
42.7535,-1.8697,348.9,2.2,1.4,2022-06-19,1131,Terra,MODIS,95,6.03,300.9,162.7,D,0
42.5239,-1.4996,340.8,1,1,2022-06-19,1311,Aqua,MODIS,89,6.03,308.5,31.3,D,0
42.5221,-1.5116,411.9,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,321.2,319,D,0
42.7644,-1.8632,323.6,1,1,2022-06-19,1311,Aqua,MODIS,53,6.03,288.5,10,D,0
42.7537,-1.8727,455.7,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,322,790.7,D,0
42.7555,-1.8607,419.1,1,1,2022-06-19,1311,Aqua,MODIS,94,6.03,308.2,381.4,D,0
42.7447,-1.8704,374.7,1,1,2022-06-19,1311,Aqua,MODIS,94,6.03,305.4,118.7,D,0
42.7466,-1.8583,370.4,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,305.7,102.6,D,0
42.7484,-1.8463,358.2,1,1,2022-06-19,1311,Aqua,MODIS,99,6.03,306.5,65.5,D,0
42.7377,-1.8559,342,1,1,2022-06-19,1311,Aqua,MODIS,91,6.03,308.2,28.8,D,0
42.7395,-1.8439,360,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,308.9,68.9,D,0
42.7419,-1.7682,338.5,1,1,2022-06-19,1311,Aqua,MODIS,83,6.03,308.7,26.7,D,0
42.6929,-1.8501,360,1,1,2022-06-19,1311,Aqua,MODIS,99,6.03,310.4,73.4,D,0
42.6947,-1.8381,354.8,1,1,2022-06-19,1311,Aqua,MODIS,97,6.03,311,57.2,D,0
42.5901,-2.152,336.9,1,1,2022-06-19,1311,Aqua,MODIS,78,6.03,311.7,25.9,D,0
42.5592,-1.5723,389.9,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,313.7,189.2,D,0
42.561,-1.5602,390,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,309.9,190.3,D,0
42.5466,-1.5938,345.6,1,1,2022-06-19,1311,Aqua,MODIS,92,6.03,308.2,42.3,D,0
42.5485,-1.5817,382.4,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,314.7,153.5,D,0
42.5503,-1.5697,376.9,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,324.2,129.9,D,0
42.5521,-1.5576,445.7,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,338.1,652.7,D,0
42.5539,-1.5456,428.8,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,317.2,467.1,D,0
42.5378,-1.5914,342.4,1,1,2022-06-19,1311,Aqua,MODIS,90,6.03,309.4,34.6,D,0
42.5396,-1.5794,374.7,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,321.5,120.2,D,0
42.5414,-1.5673,359.4,1,1,2022-06-19,1311,Aqua,MODIS,99,6.03,325.9,70.6,D,0
42.5432,-1.5552,421.2,1,1,2022-06-19,1311,Aqua,MODIS,0,6.03,400.1,395.5,D,0
42.5451,-1.5432,379.9,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,313.5,140.5,D,0
42.5289,-1.589,340.3,1,1,2022-06-19,1311,Aqua,MODIS,86,6.03,310.1,28.6,D,0
42.5307,-1.577,365.1,1,1,2022-06-19,1311,Aqua,MODIS,97,6.03,318.1,82,D,0
42.5325,-1.5649,363,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,320.5,76.9,D,0
42.5344,-1.5528,383.2,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,317.5,148.7,D,0
42.538,-1.5286,358.2,1,1,2022-06-19,1311,Aqua,MODIS,99,6.03,310.7,65.8,D,0
42.5399,-1.5165,432.5,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,325.2,502.7,D,0
42.5417,-1.5045,354.9,1,1,2022-06-19,1311,Aqua,MODIS,97,6.03,304.8,61.4,D,0
42.5218,-1.5745,365.1,1,1,2022-06-19,1311,Aqua,MODIS,98,6.03,316,80.1,D,0
42.5237,-1.5624,360.3,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,313.1,60.2,D,0
42.5273,-1.5383,349.1,1,1,2022-06-19,1311,Aqua,MODIS,73,6.03,315.6,34.9,D,0
42.5291,-1.5261,385.8,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,324.7,159.2,D,0
42.531,-1.514,475.8,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,400.1,1103.6,D,0
42.5328,-1.502,414.2,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,314.7,339.7,D,0
42.5129,-1.572,357.7,1,1,2022-06-19,1311,Aqua,MODIS,98,6.03,315.6,59.4,D,0
41.2309,-1.2931,351.6,1,1,2022-06-19,1311,Aqua,MODIS,95,6.03,311.2,51.8,D,0
41.229,-1.305,371,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,317.8,106.8,D,0
41.6305,0.5874,331.5,1,1,2022-06-19,1311,Aqua,MODIS,74,6.03,314.6,12.3,D,0
42.0728,1.2953,386.8,1.1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,313.2,181.6,D,0
42.0711,1.2824,395.6,1.1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,318.3,230.7,D,0
42.0819,1.2929,340.8,1.1,1,2022-06-19,1311,Aqua,MODIS,84,6.03,306.9,33.4,D,0
42.212,-1.6575,339.1,1,1,2022-06-19,1311,Aqua,MODIS,75,6.03,316.8,22.2,D,0
42.2228,-1.6479,343.6,1,1,2022-06-19,1311,Aqua,MODIS,89,6.03,311.5,29.2,D,0
42.2209,-1.66,431.3,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,325.9,488.7,D,0
42.2298,-1.6625,384.9,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,314.3,158.6,D,0
42.2406,-1.6529,331.5,1,1,2022-06-19,1311,Aqua,MODIS,57,6.03,308.3,13,D,0
42.4918,-1.5284,353.7,1,1,2022-06-19,1311,Aqua,MODIS,97,6.03,314.6,52,D,0
42.5044,-1.5066,327.4,1,1,2022-06-19,1311,Aqua,MODIS,56,6.03,310,10.7,D,0
42.5025,-1.5187,347.6,1,1,2022-06-19,1311,Aqua,MODIS,83,6.03,312.4,38.8,D,0
42.5007,-1.5308,363,1,1,2022-06-19,1311,Aqua,MODIS,100,6.03,318.5,73.4,D,0
42.5132,-1.5091,358.1,1,1,2022-06-19,1311,Aqua,MODIS,99,6.03,312.5,65.8,D,0
42.5114,-1.5212,343.1,1,1,2022-06-19,1311,Aqua,MODIS,62,6.03,315.5,27.7,D,0
42.5041,-1.5696,351.8,1,1,2022-06-19,1311,Aqua,MODIS,94,6.03,315.2,45.5,D,0
42.5184,-1.5358,341.3,1,1,2022-06-19,1311,Aqua,MODIS,54,6.03,317.7,25.1,D,0
42.54,-1.5621,315.8,3,1.6,2022-06-19,2237,Terra,MODIS,43,6.03,281.7,68.5,N,0
42.5417,-1.5333,331.1,3,1.6,2022-06-19,2237,Terra,MODIS,100,6.03,287.8,146.6,N,0
42.514,-1.4862,301.3,3,1.6,2022-06-19,2237,Terra,MODIS,9,6.03,287.3,20,N,0
42.5418,-1.5269,328,3,1.6,2022-06-19,2237,Terra,MODIS,91,6.03,288.2,126.4,N,0
42.5473,-1.458,301.1,2.1,1.4,2022-06-20,0247,Aqua,MODIS,35,6.03,286,17,N,0
42.5756,-1.5029,333.1,1.3,1.1,2022-06-20,1036,Terra,MODIS,84,6.03,303,33.5,D,0
41.3456,-1.8746,333.7,1.3,1.1,2022-06-20,1036,Terra,MODIS,81,6.03,310.8,28.8,D,0
41.3558,-1.8724,345.2,1.3,1.1,2022-06-20,1036,Terra,MODIS,91,6.03,308.9,57.6,D,0
41.3575,-1.8885,326.2,1.3,1.1,2022-06-20,1036,Terra,MODIS,67,6.03,310.1,14.6,D,0
42.533,-1.5932,335.5,1.3,1.1,2022-06-20,1036,Terra,MODIS,76,6.03,305,36.6,D,0
42.5449,-1.607,337.2,1.3,1.1,2022-06-20,1036,Terra,MODIS,85,6.03,301.1,42.3,D,0
42.5519,-1.4759,344.9,1.3,1.1,2022-06-20,1036,Terra,MODIS,92,6.03,305.3,60.5,D,0
42.5536,-1.4916,343.7,1.3,1.1,2022-06-20,1036,Terra,MODIS,91,6.03,304.7,54.4,D,0
42.5773,-1.5183,344.5,1.3,1.1,2022-06-20,1036,Terra,MODIS,92,6.03,300,62.3,D,0
42.5844,-1.5106,363.8,1.3,1.1,2022-06-20,1036,Terra,MODIS,100,6.03,300.5,136.2,D,0
40.9956,-1.3462,300,1.2,1.1,2022-06-20,2142,Terra,MODIS,3,6.03,289,4.3,N,0
41.0239,-1.3555,309.4,1.2,1.1,2022-06-20,2142,Terra,MODIS,77,6.03,289.3,11.2,N,0
41.0263,-1.3417,300.3,1.2,1.1,2022-06-20,2142,Terra,MODIS,7,6.03,288.9,4.3,N,0
41.0073,-1.3359,308.3,1.2,1.1,2022-06-20,2142,Terra,MODIS,55,6.03,288,9.9,N,0
42.5327,-1.6051,313.4,1.5,1.2,2022-06-21,0152,Aqua,MODIS,87,6.03,280.9,26.8,N,0
41.8164,-1.7055,323.2,1.9,1.3,2022-06-21,2225,Terra,MODIS,100,6.03,287.8,56.7,N,0
41.8182,-1.6824,309.7,1.9,1.3,2022-06-21,2225,Terra,MODIS,78,6.03,287.9,26.7,N,0
41.8188,-1.6961,310.5,1.4,1.2,2022-06-22,0235,Aqua,MODIS,80,6.03,285.7,20.1,N,0
37.2181,-3.0708,334.9,3,1.7,2022-06-23,1245,Aqua,MODIS,85,6.03,306.5,99.1,D,0
37.2258,-3.0384,327.6,3,1.7,2022-06-23,1245,Aqua,MODIS,54,6.03,310.3,48.5,D,0
39.7107,3.0852,322.4,1.2,1.1,2022-06-23,1245,Aqua,MODIS,66,6.03,308.6,9,D,0
37.8183,-0.9599,301.8,1.2,1.1,2022-06-23,2211,Terra,MODIS,44,6.03,291.3,6.5,N,0
37.8254,-1.0818,300.8,1.2,1.1,2022-06-23,2211,Terra,MODIS,33,6.03,289.5,6,N,0
41.6708,2.7521,305.1,2.3,1.5,2022-06-23,2212,Terra,MODIS,63,6.03,291.6,19.4,N,2
38.6313,-5.3558,326.5,1,1,2022-06-24,1327,Aqua,MODIS,63,6.03,308.5,11,D,0
38.6223,-5.3535,334.3,1,1,2022-06-24,1327,Aqua,MODIS,79,6.03,308.4,21.2,D,0
39.8946,-4.5583,312.4,3.5,1.8,2022-06-24,2255,Terra,MODIS,85,6.03,287.9,80.4,N,0
39.8876,-4.5633,313.6,3.5,1.8,2022-06-24,2255,Terra,MODIS,88,6.03,288.1,86.2,N,0
40.0042,-0.0935,318.2,1.1,1,2022-06-25,1055,Terra,MODIS,44,6.03,303.3,5.7,D,2
39.9758,-0.1533,319.6,1.1,1,2022-06-25,1055,Terra,MODIS,63,6.03,303.3,6.1,D,0
39.4796,-0.582,324.9,1.1,1,2022-06-25,1055,Terra,MODIS,63,6.03,309.8,8.9,D,0
39.4776,-0.5698,326.2,1.1,1,2022-06-25,1055,Terra,MODIS,66,6.03,310.7,10.6,D,2
40.0062,-0.1059,318.7,1.1,1,2022-06-25,1055,Terra,MODIS,62,6.03,303.5,6.6,D,2
38.647,-3.9884,317.5,2.7,1.6,2022-06-26,1138,Terra,MODIS,42,6.03,303.8,22.8,D,0
38.6402,-3.9595,319.7,2.7,1.6,2022-06-26,1138,Terra,MODIS,59,6.03,303.6,31.4,D,0
40.031,-2.1167,326,1,1,2022-06-26,1315,Aqua,MODIS,67,6.03,310.3,7.3,D,0
40.617,-3.2859,323.5,1.1,1,2022-06-26,1315,Aqua,MODIS,63,6.03,310.6,6,D,0
39.9356,-6.1065,326.6,1.4,1.2,2022-06-26,1315,Aqua,MODIS,74,6.03,312.9,12.7,D,0
42.2542,-4.4723,317.8,1.6,1.2,2022-06-27,1042,Terra,MODIS,72,6.03,298.2,19.7,D,0
43.3377,-3.1057,303.4,1.1,1.1,2022-06-27,2148,Terra,MODIS,55,6.03,285.3,9.3,N,0
43.3313,-3.1124,300.2,1.1,1.1,2022-06-27,2148,Terra,MODIS,20,6.03,285.1,6.5,N,0
39.3564,-6.4708,332.1,1.2,1.1,2022-06-28,1126,Terra,MODIS,75,6.03,319.1,12.4,D,0
39.2838,-2.7816,323.6,2,1.4,2022-06-28,1126,Terra,MODIS,61,6.03,312,12.6,D,0
39.9644,-0.2447,323.5,1.1,1,2022-06-28,1302,Aqua,MODIS,70,6.03,305.7,13.8,D,2
39.9664,-0.2323,324.3,1.1,1,2022-06-28,1302,Aqua,MODIS,71,6.03,304.7,14.8,D,2
39.9608,-0.224,324.7,1.1,1,2022-06-28,1302,Aqua,MODIS,23,6.03,304.8,11.9,D,2
37.4091,-6.2824,326.2,2.5,1.5,2022-06-28,1302,Aqua,MODIS,52,6.03,312,29.4,D,0
38.6427,-4.0933,333.8,2,1.4,2022-06-29,1031,Terra,MODIS,81,6.03,311,56.3,D,0
38.6445,-4.1162,343.5,2,1.4,2022-06-29,1031,Terra,MODIS,90,6.03,312,101.6,D,0
